Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Avg Speed in mph,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles,Total number of vehicles
00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
67.75895412,66.24280888,65.08861225,67.88788861,67.99196825,65.03268886,63.01167968,63.91266763,67.36593697,66.91544299,67.11272828,68.42692795,68.20012753,68.04167793,68.07740676,70.22113671,67.61759222,66.62650548,68.31818802,67.79778981,67.30379987,66.68087544,65.12744794,63.52275733,56,72,35,31,26,36,102,167,196,264,507,701,802,710,619,609,507,422,308,209,140,104,93,44
58.66363611,57.2282691,56.38165111,62.84390951,61.56388525,61.12737213,65.35890863,65.46609513,66.01911532,66.78495508,65.82493689,65.93678367,66.22882804,67.43118092,66.48203672,65.17715762,63.76353859,63.52897104,64.60860315,64.69404167,63.52431076,65.85755886,63.63926439,61.34329855,29,16,37,53,110,180,394,785,922,727,940,1023,922,897,894,868,837,754,537,322,240,183,120,104
63.67188637,55.97465311,58.05935281,59.63918858,62.47730062,63.2105184,64.92860922,65.3961909,66.12319497,65.51114453,64.6847211,65.88396713,66.70573028,67.22612849,66.00979476,66.7181577,66.17445807,63.62683697,65.5996899,65.71619696,65.8311506,66.00047419,61.4706796,65.27036327,46,31,34,71,128,247,502,974,1110,867,970,1011,926,933,939,909,887,805,636,376,237,154,110,89
63.18877042,58.29547379,58.0531391,56.79796968,58.16653931,61.72854857,63.90334707,65.70842982,65.63231188,66.03930988,65.4132786,65.4303663,65.61988446,67.01796921,66.17756493,66.40125849,66.2381486,66.43854075,64.8540447,65.56396107,60.94406768,60.0244386,63.25090752,59.57705148,36,35,45,81,116,273,532,1005,1208,946,960,953,970,973,884,880,898,848,639,397,276,204,152,63
58.14479133,60.6007602,59.38131961,59.81161903,57.87294151,61.43339734,64.55578662,65.22376044,66.44786131,65.74415866,65.02492172,66.01600847,66.36552966,67.12670913,65.73949837,65.50803768,64.98919289,65.49405683,66.55504781,65.03734914,66.3903845,66.52397926,64.8089953,57.20030741,71,42,38,49,108,254,513,991,1130,960,1086,1139,1002,1045,1110,1004,913,868,578,373,243,210,227,115
61.31689028,58.60305244,51.4495188,57.83410583,61.05746789,63.00080569,63.27886921,63.70916863,65.32473323,63.60508899,63.96859102,63.60664242,64.80744187,63.85674424,64.89598724,65.18026447,64.67540054,65.10880681,65.66027357,67.31312043,67.05369804,66.61563148,64.72044993,63.25090752,38,31,56,83,201,411,771,1384,1437,1057,919,931,952,950,898,941,908,962,568,397,263,178,112,77
60.63182875,66.46184216,57.42089411,58.00342942,59.4201553,63.57246701,64.84006385,65.44590058,66.21795404,64.52161121,64.02762127,64.43927956,65.08239854,65.0575437,65.60279675,66.09989355,66.54262039,67.01641578,65.90882197,66.82689762,67.47623032,66.26145001,65.56396107,62.93556174,54,47,52,65,139,335,743,1379,1521,1086,918,907,888,920,943,930,957,924,685,435,236,220,120,87
58.35761089,57.77818244,55.16221053,58.26129839,60.53240939,61.05280761,62.46798006,65.12123423,65.59813647,64.06024325,62.68390648,63.56469987,64.34762733,65.17715762,65.41483203,65.70376954,64.91307494,65.65872014,65.88086028,65.85911229,65.28589754,66.65757403,64.73443078,63.49324221,48,40,48,45,144,292,724,1242,1554,1083,991,926,867,849,1006,947,1021,955,750,414,284,234,144,75
59.52112809,60.10521683,56.40495253,56.59913096,61.07144874,61.90874616,63.12507989,64.69248824,63.78839343,64.3911233,63.75111117,64.204712,64.17519688,64.35384104,65.03734914,65.61367075,65.40551146,65.38687033,65.40551146,64.76083905,66.4696093,64.86181184,66.86728674,61.67107175,38,32,45,81,133,350,692,1332,1539,1019,925,869,932,917,1025,1035,1016,1008,764,381,270,232,154,68
64.64122513,58.32188206,46.48476451,54.80958248,61.38679452,61.26873403,61.56543868,64.20315858,66.04086331,64.05868982,63.58955471,65.34648122,66.09212642,65.59813647,65.43658001,66.5767958,65.19424532,65.40240461,66.04397016,65.09482596,65.54998022,66.3173734,65.90882197,62.78021899,31,47,32,59,122,290,663,1249,1505,1152,1089,1021,1019,1068,1145,1053,1149,942,658,408,268,237,212,101
60.24657873,58.92150508,53.53421851,61.68971288,62.42448409,62.42914437,63.73247004,63.8598511,63.1312936,64.19073116,63.65479867,63.21983897,64.04315554,64.45481383,65.17249733,65.8202766,66.2381486,66.22416775,65.48628969,65.54531994,65.48628969,65.62609817,64.16587631,58.80810487,32,44,51,75,192,386,775,1368,1653,1048,1031,911,897,941,940,929,984,975,659,393,267,204,126,96
62.40739639,57.79060986,57.2453568,54.7086097,57.5218669,59.6687037,62.22098508,62.49904861,64.15655575,63.69363436,62.50370889,63.42023112,64.69404167,64.70025538,63.85208396,65.52823223,65.55930078,64.7468582,64.9332695,65.48318284,64.43461927,64.68938138,62.94643573,61.73631571,51,43,36,62,134,313,598,1242,1499,1025,947,923,955,867,1010,949,1049,1018,750,438,301,257,172,91
56.87408763,60.64114932,58.21314214,56.51990616,59.25704542,60.23415131,62.04234092,62.80041354,64.23422713,63.56936016,64.3398602,64.20160515,65.06841769,64.79346103,66.22416775,67.50108516,65.83425745,66.28475143,65.62143788,64.87579268,65.3511415,66.37018994,66.36708308,65.1367685,48,43,47,62,112,244,595,1164,1438,1135,1019,1076,1014,1018,1074,1090,1127,970,739,472,293,228,173,170
56.20766723,52.49031523,56.75602714,57.94750603,59.57394462,59.93900009,61.2951423,61.77049111,63.87849223,61.66330461,61.17242152,61.90097902,62.59536111,62.5270103,63.62062326,64.08354466,64.50918379,63.94062933,63.52586418,63.57712729,63.94373618,65.1476425,62.13088629,58.05779938,121,90,82,113,240,522,1022,1500,1609,1370,1222,1130,1109,1147,1137,1128,1118,1108,774,443,308,199,137,75
60.19531563,59.73860794,57.40225298,56.24339607,58.63878127,62.16040141,63.93596905,65.6960024,66.27853772,65.61988446,64.8540447,63.1592553,64.49364952,64.30879165,63.97635816,64.94880378,64.10063236,64.26840253,62.17748912,62.86255064,60.19997591,62.43380465,57.83565925,56.5727227,61,28,59,82,169,314,747,1391,1578,1107,936,936,912,908,964,941,974,996,823,503,330,214,202,156
55.25386275,53.35712777,51.61107526,48.7434481,52.58352088,57.07447978,58.94480649,60.99999107,63.59887528,61.92428043,60.83688118,61.108731,61.10407071,61.87767761,63.02100025,64.32432592,64.8089953,64.69248824,64.23888741,65.27657698,65.75347922,65.52201852,66.14960323,64.86025841,122,105,85,142,210,426,878,1454,1623,1352,1136,1069,1126,1106,1202,1144,1231,1062,877,431,280,258,206,97
59.78055048,54.49734356,55.46512889,57.68963707,58.75218148,62.69478047,64.85559813,64.8882201,65.5546405,64.51695093,64.16587631,64.23112027,65.25172214,65.53599937,66.77563452,67.45137548,67.00398836,66.18377864,66.3903845,64.06024325,65.84357801,67.79312953,65.14608907,61.5607784,56,38,34,91,162,332,702,1325,1532,1089,990,1044,997,898,1023,1055,1096,996,866,467,312,244,240,111
59.74637508,57.02943038,56.76534771,57.58555743,55.50862486,61.08853644,61.85748305,64.16432289,65.4132786,64.52782492,63.76819887,64.59928259,65.243955,65.17094391,65.78920805,66.26455687,66.62184519,66.9216567,67.86148034,67.46690975,67.26185732,67.09719401,65.64629272,66.6731083,62,81,59,59,119,298,661,1288,1508,1178,1104,1161,1096,1196,1216,1090,1256,1026,791,478,319,265,236,116
62.16350827,56.71097774,57.94439918,56.57893641,63.43110511,63.78217972,62.67458592,63.03032081,64.90996809,63.70450835,62.79264641,63.63305068,63.46838737,62.90604661,64.41287129,64.97210519,64.72355679,61.32465742,62.972844,62.03768064,63.79305372,65.18958504,62.20855767,60.65979045,41,44,38,76,199,402,790,1317,1543,1061,955,958,946,921,1009,968,1002,926,687,419,278,183,130,69
61.02795277,57.18477313,55.21347363,58.82519257,59.32539623,62.24583993,64.24354769,64.7126828,67.15467083,65.85134515,64.22801342,65.08239854,64.54646605,64.16898317,64.00587328,65.95853165,67.00398836,66.04086331,65.90416169,66.10921412,66.0066879,64.4019973,66.58766979,64.38024931,56,41,56,74,105,328,709,1418,1522,1238,1040,923,924,943,989,968,1011,983,791,447,306,212,145,85
61.29203544,61.50640844,56.01659565,58.61858671,60.12696482,62.79886012,64.06490353,63.95771703,67.08787344,65.20667274,64.24354769,63.28818978,65.05909713,65.50182397,63.83654969,60.67843158,60.60386706,62.13554657,61.83573507,62.95730972,63.44819281,64.43772613,65.06220398,56.98593441,47,52,47,81,132,313,652,1355,1551,1154,1031,946,914,958,1018,1204,1195,1222,1079,707,395,321,225,128
60.52819295,58.54668521,56.19302063,57.98279103,59.93737269,61.78343634,63.18588548,64.15515027,65.42651972,64.57620309,63.93530329,64.31907386,64.91396262,65.08728074,65.21717687,65.74911483,65.35816891,65.0977109,65.22775497,65.18647818,65.11198764,65.45285401,64.30183821,61.73698146,54.47619048,47.71428571,48.38095238,73.0952381,142.9047619,311.7142857,655.4761905,1206.190476,1389.428571,1043.714286,986.4761905,978.952381,960.4761905,960.2380952,1002.142857,982.952381,1006.47619,941.4285714,712.3333333,424.2857143,278.3809524,216.2380952,163.6190476,96.04761905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
